bought_id,product_name,buy_date,buy_price,expiration_date,sold_id,sell_date,sell_price,status
312,coffee,2022-09-01,2.0,2023-09-14,2.0,2022-09-01,3.0,sold
313,coffee,2022-09-01,2.0,2023-09-14,3.0,2022-09-01,3.0,sold
314,coffee,2022-09-01,2.0,2023-09-14,4.0,2022-09-01,3.0,sold
315,coffee,2022-09-01,2.0,2023-09-14,5.0,2022-09-01,3.0,sold
305,bread,2022-09-01,1.0,2022-09-14,154.0,2022-09-07,1.2,sold
104,tomato,2022-09-01,0.2,2022-09-08,118.0,2022-09-06,0.65,sold
292,bread,2022-09-01,1.0,2022-09-14,58.0,2022-09-03,1.2,sold
290,bread,2022-09-01,1.0,2022-09-14,56.0,2022-09-03,1.2,sold
261,milk,2022-09-01,1.1,2022-09-14,141.0,2022-09-07,1.85,sold
262,milk,2022-09-01,1.1,2022-09-14,142.0,2022-09-07,1.85,sold
330,coffee,2022-09-01,2.0,2023-09-14,147.0,2022-09-07,2.5,sold
329,coffee,2022-09-01,2.0,2023-09-14,146.0,2022-09-07,2.5,sold
328,coffee,2022-09-01,2.0,2023-09-14,145.0,2022-09-07,2.5,sold
327,coffee,2022-09-01,2.0,2023-09-14,144.0,2022-09-07,2.5,sold
326,coffee,2022-09-01,2.0,2023-09-14,143.0,2022-09-07,2.5,sold
325,coffee,2022-09-01,2.0,2023-09-14,130.0,2022-09-06,2.5,sold
324,coffee,2022-09-01,2.0,2023-09-14,129.0,2022-09-06,2.5,sold
323,coffee,2022-09-01,2.0,2023-09-14,128.0,2022-09-06,2.5,sold
291,bread,2022-09-01,1.0,2022-09-14,57.0,2022-09-03,1.2,sold
322,coffee,2022-09-01,2.0,2023-09-14,127.0,2022-09-06,2.5,sold
320,coffee,2022-09-01,2.0,2023-09-14,85.0,2022-09-04,2.5,sold
281,bread,2022-09-01,1.0,2022-09-14,6.0,2022-09-01,1.5,sold
282,bread,2022-09-01,1.0,2022-09-14,7.0,2022-09-01,1.5,sold
283,bread,2022-09-01,1.0,2022-09-14,8.0,2022-09-01,1.5,sold
284,bread,2022-09-01,1.0,2022-09-14,9.0,2022-09-01,1.5,sold
285,bread,2022-09-01,1.0,2022-09-14,10.0,2022-09-01,1.5,sold
286,bread,2022-09-01,1.0,2022-09-14,52.0,2022-09-03,1.2,sold
287,bread,2022-09-01,1.0,2022-09-14,53.0,2022-09-03,1.2,sold
288,bread,2022-09-01,1.0,2022-09-14,54.0,2022-09-03,1.2,sold
289,bread,2022-09-01,1.0,2022-09-14,55.0,2022-09-03,1.2,sold
321,coffee,2022-09-01,2.0,2023-09-14,126.0,2022-09-06,2.5,sold
103,tomato,2022-09-01,0.2,2022-09-08,117.0,2022-09-06,0.65,sold
159,cookie,2022-09-01,0.5,2022-10-01,46.0,2022-09-03,0.75,sold
101,tomato,2022-09-01,0.2,2022-09-08,115.0,2022-09-06,0.65,sold
59,tomato,2022-09-01,0.2,2022-09-08,21.0,2022-09-03,0.4,sold
102,tomato,2022-09-01,0.2,2022-09-08,116.0,2022-09-06,0.65,sold
60,tomato,2022-09-01,0.2,2022-09-08,22.0,2022-09-03,0.4,sold
61,tomato,2022-09-01,0.2,2022-09-08,23.0,2022-09-03,0.4,sold
62,tomato,2022-09-01,0.2,2022-09-08,24.0,2022-09-03,0.4,sold
63,tomato,2022-09-01,0.2,2022-09-08,25.0,2022-09-03,0.4,sold
64,tomato,2022-09-01,0.2,2022-09-08,26.0,2022-09-03,0.4,sold
65,tomato,2022-09-01,0.2,2022-09-08,27.0,2022-09-03,0.4,sold
66,tomato,2022-09-01,0.2,2022-09-08,28.0,2022-09-03,0.4,sold
67,tomato,2022-09-01,0.2,2022-09-08,29.0,2022-09-03,0.4,sold
68,tomato,2022-09-01,0.2,2022-09-08,30.0,2022-09-03,0.4,sold
58,tomato,2022-09-01,0.2,2022-09-08,20.0,2022-09-03,0.4,sold
69,tomato,2022-09-01,0.2,2022-09-08,31.0,2022-09-03,0.4,sold
71,tomato,2022-09-01,0.2,2022-09-08,33.0,2022-09-03,0.4,sold
72,tomato,2022-09-01,0.2,2022-09-08,34.0,2022-09-03,0.4,sold
73,tomato,2022-09-01,0.2,2022-09-08,35.0,2022-09-03,0.4,sold
74,tomato,2022-09-01,0.2,2022-09-08,36.0,2022-09-03,0.4,sold
75,tomato,2022-09-01,0.2,2022-09-08,37.0,2022-09-03,0.4,sold
76,tomato,2022-09-01,0.2,2022-09-08,86.0,2022-09-04,0.5,sold
77,tomato,2022-09-01,0.2,2022-09-08,87.0,2022-09-04,0.5,sold
78,tomato,2022-09-01,0.2,2022-09-08,88.0,2022-09-04,0.5,sold
79,tomato,2022-09-01,0.2,2022-09-08,89.0,2022-09-04,0.5,sold
80,tomato,2022-09-01,0.2,2022-09-08,90.0,2022-09-04,0.5,sold
81,tomato,2022-09-01,0.2,2022-09-08,91.0,2022-09-04,0.5,sold
70,tomato,2022-09-01,0.2,2022-09-08,32.0,2022-09-03,0.4,sold
57,tomato,2022-09-01,0.2,2022-09-08,19.0,2022-09-03,0.4,sold
56,tomato,2022-09-01,0.2,2022-09-08,18.0,2022-09-03,0.4,sold
55,tomato,2022-09-01,0.2,2022-09-08,17.0,2022-09-03,0.4,sold
2,banana,2022-09-01,0.25,2022-09-08,12.0,2022-09-01,0.7,sold
3,banana,2022-09-01,0.25,2022-09-08,158.0,2022-09-07,0.7,sold
4,banana,2022-09-01,0.25,2022-09-08,159.0,2022-09-07,0.7,sold
5,banana,2022-09-01,0.25,2022-09-08,160.0,2022-09-07,0.7,sold
6,banana,2022-09-01,0.25,2022-09-08,161.0,2022-09-07,0.7,sold
7,banana,2022-09-01,0.25,2022-09-08,162.0,2022-09-07,0.7,sold
8,banana,2022-09-01,0.25,2022-09-08,163.0,2022-09-07,0.7,sold
9,banana,2022-09-01,0.25,2022-09-08,164.0,2022-09-07,0.7,sold
10,banana,2022-09-01,0.25,2022-09-08,165.0,2022-09-07,0.7,sold
11,banana,2022-09-01,0.25,2022-09-08,166.0,2022-09-07,0.7,sold
12,banana,2022-09-01,0.25,2022-09-08,167.0,2022-09-07,0.7,sold
13,banana,2022-09-01,0.25,2022-09-08,168.0,2022-09-07,0.7,sold
14,banana,2022-09-01,0.25,2022-09-08,169.0,2022-09-07,0.7,sold
15,banana,2022-09-01,0.25,2022-09-08,170.0,2022-09-07,0.7,sold
16,banana,2022-09-01,0.25,2022-09-08,171.0,2022-09-07,0.7,sold
17,banana,2022-09-01,0.25,2022-09-08,172.0,2022-09-07,0.7,sold
18,banana,2022-09-01,0.25,2022-09-08,173.0,2022-09-07,0.7,sold
19,banana,2022-09-01,0.25,2022-09-08,174.0,2022-09-07,0.7,sold
20,banana,2022-09-01,0.25,2022-09-08,175.0,2022-09-07,0.7,sold
21,banana,2022-09-01,0.25,2022-09-08,176.0,2022-09-07,0.7,sold
22,banana,2022-09-01,0.25,2022-09-08,177.0,2022-09-07,0.7,sold
51,tomato,2022-09-01,0.2,2022-09-08,13.0,2022-09-03,0.4,sold
52,tomato,2022-09-01,0.2,2022-09-08,14.0,2022-09-03,0.4,sold
53,tomato,2022-09-01,0.2,2022-09-08,15.0,2022-09-03,0.4,sold
54,tomato,2022-09-01,0.2,2022-09-08,16.0,2022-09-03,0.4,sold
82,tomato,2022-09-01,0.2,2022-09-08,92.0,2022-09-04,0.5,sold
83,tomato,2022-09-01,0.2,2022-09-08,93.0,2022-09-04,0.5,sold
317,coffee,2022-09-01,2.0,2023-09-14,82.0,2022-09-04,2.5,sold
85,tomato,2022-09-01,0.2,2022-09-08,95.0,2022-09-04,0.5,sold
84,tomato,2022-09-01,0.2,2022-09-08,94.0,2022-09-04,0.5,sold
95,tomato,2022-09-01,0.2,2022-09-08,109.0,2022-09-06,0.65,sold
96,tomato,2022-09-01,0.2,2022-09-08,110.0,2022-09-06,0.65,sold
97,tomato,2022-09-01,0.2,2022-09-08,111.0,2022-09-06,0.65,sold
98,tomato,2022-09-01,0.2,2022-09-08,112.0,2022-09-06,0.65,sold
99,tomato,2022-09-01,0.2,2022-09-08,113.0,2022-09-06,0.65,sold
100,tomato,2022-09-01,0.2,2022-09-08,114.0,2022-09-06,0.65,sold
94,tomato,2022-09-01,0.2,2022-09-08,108.0,2022-09-06,0.65,sold
91,tomato,2022-09-01,0.2,2022-09-08,101.0,2022-09-04,0.5,sold
93,tomato,2022-09-01,0.2,2022-09-08,107.0,2022-09-06,0.65,sold
86,tomato,2022-09-01,0.2,2022-09-08,96.0,2022-09-04,0.5,sold
87,tomato,2022-09-01,0.2,2022-09-08,97.0,2022-09-04,0.5,sold
88,tomato,2022-09-01,0.2,2022-09-08,98.0,2022-09-04,0.5,sold
89,tomato,2022-09-01,0.2,2022-09-08,99.0,2022-09-04,0.5,sold
92,tomato,2022-09-01,0.2,2022-09-08,106.0,2022-09-06,0.65,sold
90,tomato,2022-09-01,0.2,2022-09-08,100.0,2022-09-04,0.5,sold
38,banana,2022-09-01,0.25,2022-09-08,,,,expired
37,banana,2022-09-01,0.25,2022-09-08,,,,expired
36,banana,2022-09-01,0.25,2022-09-08,,,,expired
35,banana,2022-09-01,0.25,2022-09-08,,,,expired
131,tomato,2022-09-01,0.2,2022-09-08,,,,expired
34,banana,2022-09-01,0.25,2022-09-08,,,,expired
33,banana,2022-09-01,0.25,2022-09-08,,,,expired
32,banana,2022-09-01,0.25,2022-09-08,,,,expired
31,banana,2022-09-01,0.25,2022-09-08,,,,expired
30,banana,2022-09-01,0.25,2022-09-08,,,,expired
29,banana,2022-09-01,0.25,2022-09-08,,,,expired
28,banana,2022-09-01,0.25,2022-09-08,,,,expired
27,banana,2022-09-01,0.25,2022-09-08,,,,expired
26,banana,2022-09-01,0.25,2022-09-08,,,,expired
39,banana,2022-09-01,0.25,2022-09-08,,,,expired
40,banana,2022-09-01,0.25,2022-09-08,,,,expired
45,banana,2022-09-01,0.25,2022-09-08,,,,expired
42,banana,2022-09-01,0.25,2022-09-08,,,,expired
132,tomato,2022-09-01,0.2,2022-09-08,,,,expired
133,tomato,2022-09-01,0.2,2022-09-08,,,,expired
134,tomato,2022-09-01,0.2,2022-09-08,,,,expired
128,tomato,2022-09-01,0.2,2022-09-08,,,,expired
127,tomato,2022-09-01,0.2,2022-09-08,,,,expired
126,tomato,2022-09-01,0.2,2022-09-08,,,,expired
41,banana,2022-09-01,0.25,2022-09-08,,,,expired
50,banana,2022-09-01,0.25,2022-09-08,,,,expired
48,banana,2022-09-01,0.25,2022-09-08,,,,expired
25,banana,2022-09-01,0.25,2022-09-08,,,,expired
47,banana,2022-09-01,0.25,2022-09-08,,,,expired
46,banana,2022-09-01,0.25,2022-09-08,,,,expired
44,banana,2022-09-01,0.25,2022-09-08,,,,expired
43,banana,2022-09-01,0.25,2022-09-08,,,,expired
49,banana,2022-09-01,0.25,2022-09-08,,,,expired
24,banana,2022-09-01,0.25,2022-09-08,,,,expired
123,tomato,2022-09-01,0.2,2022-09-08,,,,expired
125,tomato,2022-09-01,0.2,2022-09-08,,,,expired
116,tomato,2022-09-01,0.2,2022-09-08,,,,expired
23,banana,2022-09-01,0.25,2022-09-08,,,,expired
114,tomato,2022-09-01,0.2,2022-09-08,,,,expired
113,tomato,2022-09-01,0.2,2022-09-08,,,,expired
112,tomato,2022-09-01,0.2,2022-09-08,,,,expired
141,tomato,2022-09-01,0.2,2022-09-08,,,,expired
142,tomato,2022-09-01,0.2,2022-09-08,,,,expired
143,tomato,2022-09-01,0.2,2022-09-08,,,,expired
144,tomato,2022-09-01,0.2,2022-09-08,,,,expired
145,tomato,2022-09-01,0.2,2022-09-08,,,,expired
146,tomato,2022-09-01,0.2,2022-09-08,,,,expired
147,tomato,2022-09-01,0.2,2022-09-08,,,,expired
148,tomato,2022-09-01,0.2,2022-09-08,,,,expired
149,tomato,2022-09-01,0.2,2022-09-08,,,,expired
150,tomato,2022-09-01,0.2,2022-09-08,,,,expired
117,tomato,2022-09-01,0.2,2022-09-08,,,,expired
118,tomato,2022-09-01,0.2,2022-09-08,,,,expired
115,tomato,2022-09-01,0.2,2022-09-08,,,,expired
120,tomato,2022-09-01,0.2,2022-09-08,,,,expired
135,tomato,2022-09-01,0.2,2022-09-08,,,,expired
124,tomato,2022-09-01,0.2,2022-09-08,,,,expired
130,tomato,2022-09-01,0.2,2022-09-08,,,,expired
136,tomato,2022-09-01,0.2,2022-09-08,,,,expired
137,tomato,2022-09-01,0.2,2022-09-08,,,,expired
138,tomato,2022-09-01,0.2,2022-09-08,,,,expired
139,tomato,2022-09-01,0.2,2022-09-08,,,,expired
140,tomato,2022-09-01,0.2,2022-09-08,,,,expired
386,cake,2022-09-04,5.0,2022-09-08,,,,expired
387,cake,2022-09-04,5.0,2022-09-08,,,,expired
119,tomato,2022-09-01,0.2,2022-09-08,,,,expired
129,tomato,2022-09-01,0.2,2022-09-08,,,,expired
388,cake,2022-09-04,5.0,2022-09-08,,,,expired
389,cake,2022-09-04,5.0,2022-09-08,,,,expired
390,cake,2022-09-04,5.0,2022-09-08,,,,expired
122,tomato,2022-09-01,0.2,2022-09-08,,,,expired
121,tomato,2022-09-01,0.2,2022-09-08,,,,expired
335,coffee,2022-09-01,2.0,2023-09-14,,,,in inventory
334,coffee,2022-09-01,2.0,2023-09-14,,,,in inventory
333,coffee,2022-09-01,2.0,2023-09-14,,,,in inventory
332,coffee,2022-09-01,2.0,2023-09-14,,,,in inventory
331,coffee,2022-09-01,2.0,2023-09-14,,,,in inventory
336,coffee,2022-09-01,2.0,2023-09-14,,,,in inventory
337,coffee,2022-09-01,2.0,2023-09-14,,,,in inventory
349,coffee,2022-09-01,2.0,2023-09-14,,,,in inventory
339,coffee,2022-09-01,2.0,2023-09-14,,,,in inventory
372,coffee,2022-09-01,2.0,2023-09-14,,,,in inventory
373,coffee,2022-09-01,2.0,2023-09-14,,,,in inventory
374,coffee,2022-09-01,2.0,2023-09-14,,,,in inventory
375,coffee,2022-09-01,2.0,2023-09-14,,,,in inventory
376,coffee,2022-09-01,2.0,2023-09-14,,,,in inventory
377,coffee,2022-09-01,2.0,2023-09-14,,,,in inventory
379,coffee,2022-09-01,2.0,2023-09-14,,,,in inventory
380,coffee,2022-09-01,2.0,2023-09-14,,,,in inventory
391,bread,2022-09-07,1.0,2022-09-14,,,,in inventory
392,bread,2022-09-07,1.0,2022-09-14,,,,in inventory
393,bread,2022-09-07,1.0,2022-09-14,,,,in inventory
394,bread,2022-09-07,1.0,2022-09-14,,,,in inventory
371,coffee,2022-09-01,2.0,2023-09-14,,,,in inventory
395,bread,2022-09-07,1.0,2022-09-14,,,,in inventory
397,bread,2022-09-07,1.0,2022-09-14,,,,in inventory
398,bread,2022-09-07,1.0,2022-09-14,,,,in inventory
399,bread,2022-09-07,1.0,2022-09-14,,,,in inventory
400,bread,2022-09-07,1.0,2022-09-14,,,,in inventory
401,bread,2022-09-07,1.0,2022-09-14,,,,in inventory
402,bread,2022-09-07,1.0,2022-09-14,,,,in inventory
403,bread,2022-09-07,1.0,2022-09-14,,,,in inventory
404,bread,2022-09-07,1.0,2022-09-14,,,,in inventory
405,bread,2022-09-07,1.0,2022-09-14,,,,in inventory
406,bread,2022-09-07,1.0,2022-09-14,,,,in inventory
407,bread,2022-09-07,1.0,2022-09-14,,,,in inventory
408,bread,2022-09-07,1.0,2022-09-14,,,,in inventory
396,bread,2022-09-07,1.0,2022-09-14,,,,in inventory
370,coffee,2022-09-01,2.0,2023-09-14,,,,in inventory
369,coffee,2022-09-01,2.0,2023-09-14,,,,in inventory
368,coffee,2022-09-01,2.0,2023-09-14,,,,in inventory
340,coffee,2022-09-01,2.0,2023-09-14,,,,in inventory
341,coffee,2022-09-01,2.0,2023-09-14,,,,in inventory
342,coffee,2022-09-01,2.0,2023-09-14,,,,in inventory
343,coffee,2022-09-01,2.0,2023-09-14,,,,in inventory
344,coffee,2022-09-01,2.0,2023-09-14,,,,in inventory
345,coffee,2022-09-01,2.0,2023-09-14,,,,in inventory
346,coffee,2022-09-01,2.0,2023-09-14,,,,in inventory
347,coffee,2022-09-01,2.0,2023-09-14,,,,in inventory
348,coffee,2022-09-01,2.0,2023-09-14,,,,in inventory
350,coffee,2022-09-01,2.0,2023-09-14,,,,in inventory
351,coffee,2022-09-01,2.0,2023-09-14,,,,in inventory
352,coffee,2022-09-01,2.0,2023-09-14,,,,in inventory
353,coffee,2022-09-01,2.0,2023-09-14,,,,in inventory
354,coffee,2022-09-01,2.0,2023-09-14,,,,in inventory
355,coffee,2022-09-01,2.0,2023-09-14,,,,in inventory
356,coffee,2022-09-01,2.0,2023-09-14,,,,in inventory
357,coffee,2022-09-01,2.0,2023-09-14,,,,in inventory
358,coffee,2022-09-01,2.0,2023-09-14,,,,in inventory
359,coffee,2022-09-01,2.0,2023-09-14,,,,in inventory
360,coffee,2022-09-01,2.0,2023-09-14,,,,in inventory
361,coffee,2022-09-01,2.0,2023-09-14,,,,in inventory
362,coffee,2022-09-01,2.0,2023-09-14,,,,in inventory
363,coffee,2022-09-01,2.0,2023-09-14,,,,in inventory
364,coffee,2022-09-01,2.0,2023-09-14,,,,in inventory
365,coffee,2022-09-01,2.0,2023-09-14,,,,in inventory
366,coffee,2022-09-01,2.0,2023-09-14,,,,in inventory
367,coffee,2022-09-01,2.0,2023-09-14,,,,in inventory
338,coffee,2022-09-01,2.0,2023-09-14,,,,in inventory
378,coffee,2022-09-01,2.0,2023-09-14,,,,in inventory
205,cookie,2022-09-01,0.5,2022-10-01,,,,in inventory
309,bread,2022-09-01,1.0,2022-09-14,,,,in inventory
203,cookie,2022-09-01,0.5,2022-10-01,,,,in inventory
204,cookie,2022-09-01,0.5,2022-10-01,,,,in inventory
409,bread,2022-09-07,1.0,2022-09-14,,,,in inventory
206,cookie,2022-09-01,0.5,2022-10-01,,,,in inventory
207,cookie,2022-09-01,0.5,2022-10-01,,,,in inventory
208,cookie,2022-09-01,0.5,2022-10-01,,,,in inventory
209,cookie,2022-09-01,0.5,2022-10-01,,,,in inventory
210,cookie,2022-09-01,0.5,2022-10-01,,,,in inventory
211,cookie,2022-09-01,0.5,2022-10-01,,,,in inventory
212,cookie,2022-09-01,0.5,2022-10-01,,,,in inventory
213,cookie,2022-09-01,0.5,2022-10-01,,,,in inventory
214,cookie,2022-09-01,0.5,2022-10-01,,,,in inventory
215,cookie,2022-09-01,0.5,2022-10-01,,,,in inventory
216,cookie,2022-09-01,0.5,2022-10-01,,,,in inventory
217,cookie,2022-09-01,0.5,2022-10-01,,,,in inventory
218,cookie,2022-09-01,0.5,2022-10-01,,,,in inventory
219,cookie,2022-09-01,0.5,2022-10-01,,,,in inventory
220,cookie,2022-09-01,0.5,2022-10-01,,,,in inventory
221,cookie,2022-09-01,0.5,2022-10-01,,,,in inventory
202,cookie,2022-09-01,0.5,2022-10-01,,,,in inventory
222,cookie,2022-09-01,0.5,2022-10-01,,,,in inventory
201,cookie,2022-09-01,0.5,2022-10-01,,,,in inventory
199,cookie,2022-09-01,0.5,2022-10-01,,,,in inventory
180,cookie,2022-09-01,0.5,2022-10-01,,,,in inventory
181,cookie,2022-09-01,0.5,2022-10-01,,,,in inventory
182,cookie,2022-09-01,0.5,2022-10-01,,,,in inventory
183,cookie,2022-09-01,0.5,2022-10-01,,,,in inventory
184,cookie,2022-09-01,0.5,2022-10-01,,,,in inventory
185,cookie,2022-09-01,0.5,2022-10-01,,,,in inventory
186,cookie,2022-09-01,0.5,2022-10-01,,,,in inventory
187,cookie,2022-09-01,0.5,2022-10-01,,,,in inventory
188,cookie,2022-09-01,0.5,2022-10-01,,,,in inventory
189,cookie,2022-09-01,0.5,2022-10-01,,,,in inventory
190,cookie,2022-09-01,0.5,2022-10-01,,,,in inventory
191,cookie,2022-09-01,0.5,2022-10-01,,,,in inventory
192,cookie,2022-09-01,0.5,2022-10-01,,,,in inventory
193,cookie,2022-09-01,0.5,2022-10-01,,,,in inventory
194,cookie,2022-09-01,0.5,2022-10-01,,,,in inventory
195,cookie,2022-09-01,0.5,2022-10-01,,,,in inventory
196,cookie,2022-09-01,0.5,2022-10-01,,,,in inventory
197,cookie,2022-09-01,0.5,2022-10-01,,,,in inventory
198,cookie,2022-09-01,0.5,2022-10-01,,,,in inventory
200,cookie,2022-09-01,0.5,2022-10-01,,,,in inventory
223,cookie,2022-09-01,0.5,2022-10-01,,,,in inventory
224,cookie,2022-09-01,0.5,2022-10-01,,,,in inventory
225,cookie,2022-09-01,0.5,2022-10-01,,,,in inventory
250,cookie,2022-09-01,0.5,2022-10-01,,,,in inventory
263,milk,2022-09-01,1.1,2022-09-14,,,,in inventory
264,milk,2022-09-01,1.1,2022-09-14,,,,in inventory
265,milk,2022-09-01,1.1,2022-09-14,,,,in inventory
266,milk,2022-09-01,1.1,2022-09-14,,,,in inventory
267,milk,2022-09-01,1.1,2022-09-14,,,,in inventory
268,milk,2022-09-01,1.1,2022-09-14,,,,in inventory
269,milk,2022-09-01,1.1,2022-09-14,,,,in inventory
270,milk,2022-09-01,1.1,2022-09-14,,,,in inventory
271,milk,2022-09-01,1.1,2022-09-14,,,,in inventory
272,milk,2022-09-01,1.1,2022-09-14,,,,in inventory
273,milk,2022-09-01,1.1,2022-09-14,,,,in inventory
274,milk,2022-09-01,1.1,2022-09-14,,,,in inventory
275,milk,2022-09-01,1.1,2022-09-14,,,,in inventory
276,milk,2022-09-01,1.1,2022-09-14,,,,in inventory
277,milk,2022-09-01,1.1,2022-09-14,,,,in inventory
278,milk,2022-09-01,1.1,2022-09-14,,,,in inventory
279,milk,2022-09-01,1.1,2022-09-14,,,,in inventory
280,milk,2022-09-01,1.1,2022-09-14,,,,in inventory
249,cookie,2022-09-01,0.5,2022-10-01,,,,in inventory
248,cookie,2022-09-01,0.5,2022-10-01,,,,in inventory
247,cookie,2022-09-01,0.5,2022-10-01,,,,in inventory
246,cookie,2022-09-01,0.5,2022-10-01,,,,in inventory
