bought_id,product_name,buy_date,buy_price,expiration_date,sold_id,sell_date,sell_price,status
1108,apple,2022-09-19,0.12,2022-11-11,500.0,2022-09-21,0.5,sold
1107,apple,2022-09-19,0.12,2022-11-11,499.0,2022-09-21,0.5,sold
1106,apple,2022-09-19,0.12,2022-11-11,498.0,2022-09-21,0.5,sold
1105,apple,2022-09-19,0.12,2022-11-11,497.0,2022-09-21,0.5,sold
1117,apple,2022-09-19,0.12,2022-11-11,509.0,2022-09-21,0.5,sold
1104,apple,2022-09-19,0.12,2022-11-11,496.0,2022-09-21,0.5,sold
1102,apple,2022-09-19,0.12,2022-11-11,494.0,2022-09-21,0.5,sold
1101,apple,2022-09-19,0.12,2022-11-11,697.0,2022-09-20,0.5,sold
1101,apple,2022-09-19,0.12,2022-11-11,493.0,2022-09-21,0.5,sold
1100,apple,2022-09-19,0.12,2022-11-11,696.0,2022-09-20,0.5,sold
1100,apple,2022-09-19,0.12,2022-11-11,492.0,2022-09-21,0.5,sold
1099,apple,2022-09-19,0.12,2022-11-11,695.0,2022-09-20,0.5,sold
1099,apple,2022-09-19,0.12,2022-11-11,491.0,2022-09-21,0.5,sold
1098,apple,2022-09-19,0.12,2022-11-11,694.0,2022-09-20,0.5,sold
1098,apple,2022-09-19,0.12,2022-11-11,490.0,2022-09-21,0.5,sold
1097,apple,2022-09-19,0.12,2022-11-11,693.0,2022-09-20,0.5,sold
1097,apple,2022-09-19,0.12,2022-11-11,489.0,2022-09-21,0.5,sold
1103,apple,2022-09-19,0.12,2022-11-11,495.0,2022-09-21,0.5,sold
1162,apple,2022-09-22,0.12,2023-01-01,1164.0,2022-10-05,0.5,sold
1163,apple,2022-09-22,0.12,2023-01-01,1165.0,2022-10-05,0.5,sold
1164,apple,2022-09-22,0.12,2023-01-01,1166.0,2022-10-05,0.5,sold
1248,milk,2022-09-21,1.0,2022-11-01,968.0,2022-10-01,2.5,sold
1247,milk,2022-09-21,1.0,2022-11-01,967.0,2022-10-01,2.5,sold
1246,milk,2022-09-21,1.0,2022-11-01,966.0,2022-10-01,2.5,sold
1245,milk,2022-09-21,1.0,2022-11-01,965.0,2022-10-01,2.5,sold
1244,milk,2022-09-21,1.0,2022-11-01,964.0,2022-10-01,2.5,sold
1243,milk,2022-09-21,1.0,2022-11-01,963.0,2022-10-01,2.5,sold
1242,milk,2022-09-21,1.0,2022-11-01,962.0,2022-10-01,2.5,sold
1236,apple,2022-09-22,0.12,2023-01-01,1476.0,2022-10-12,0.5,sold
1235,apple,2022-09-22,0.12,2023-01-01,1475.0,2022-10-12,0.5,sold
1234,apple,2022-09-22,0.12,2023-01-01,1474.0,2022-10-12,0.5,sold
1233,apple,2022-09-22,0.12,2023-01-01,1473.0,2022-10-12,0.5,sold
1232,apple,2022-09-22,0.12,2023-01-01,1472.0,2022-10-12,0.5,sold
1231,apple,2022-09-22,0.12,2023-01-01,1471.0,2022-10-12,0.5,sold
1230,apple,2022-09-22,0.12,2023-01-01,1470.0,2022-10-12,0.5,sold
1229,apple,2022-09-22,0.12,2023-01-01,1469.0,2022-10-12,0.5,sold
1228,apple,2022-09-22,0.12,2023-01-01,1468.0,2022-10-12,0.5,sold
1227,apple,2022-09-22,0.12,2023-01-01,1467.0,2022-10-12,0.5,sold
1226,apple,2022-09-22,0.12,2023-01-01,1343.0,2022-10-10,0.5,sold
1225,apple,2022-09-22,0.12,2023-01-01,1342.0,2022-10-10,0.5,sold
1224,apple,2022-09-22,0.12,2023-01-01,1341.0,2022-10-10,0.5,sold
1223,apple,2022-09-22,0.12,2023-01-01,1340.0,2022-10-10,0.5,sold
1222,apple,2022-09-22,0.12,2023-01-01,1339.0,2022-10-10,0.5,sold
1221,apple,2022-09-22,0.12,2023-01-01,1338.0,2022-10-10,0.5,sold
1249,milk,2022-09-21,1.0,2022-11-01,969.0,2022-10-01,2.5,sold
1250,milk,2022-09-21,1.0,2022-11-01,970.0,2022-10-01,2.5,sold
1251,milk,2022-09-21,1.0,2022-11-01,971.0,2022-10-01,2.5,sold
1252,milk,2022-09-21,1.0,2022-11-01,1007.0,2022-10-02,2.5,sold
1369,tomato,2022-09-18,1.2,2022-11-30,1408.0,2022-10-11,0.5,sold
1368,tomato,2022-09-18,1.2,2022-11-30,1407.0,2022-10-11,0.5,sold
1367,tomato,2022-09-18,1.2,2022-11-30,1406.0,2022-10-11,0.5,sold
1364,broccoli,2022-09-19,1.2,2022-11-30,667.0,2022-09-20,1.5,sold
1363,broccoli,2022-09-19,1.2,2022-11-30,666.0,2022-09-20,1.5,sold
1271,milk,2022-09-21,1.0,2022-11-01,1026.0,2022-10-02,2.5,sold
1270,milk,2022-09-21,1.0,2022-11-01,1025.0,2022-10-02,2.5,sold
1269,milk,2022-09-21,1.0,2022-11-01,1024.0,2022-10-02,2.5,sold
1268,milk,2022-09-21,1.0,2022-11-01,1023.0,2022-10-02,2.5,sold
1267,milk,2022-09-21,1.0,2022-11-01,1022.0,2022-10-02,2.5,sold
1266,milk,2022-09-21,1.0,2022-11-01,1021.0,2022-10-02,2.5,sold
1220,apple,2022-09-22,0.12,2023-01-01,1337.0,2022-10-10,0.5,sold
1265,milk,2022-09-21,1.0,2022-11-01,1020.0,2022-10-02,2.5,sold
1263,milk,2022-09-21,1.0,2022-11-01,1018.0,2022-10-02,2.5,sold
1262,milk,2022-09-21,1.0,2022-11-01,1017.0,2022-10-02,2.5,sold
1261,milk,2022-09-21,1.0,2022-11-01,1016.0,2022-10-02,2.5,sold
1260,milk,2022-09-21,1.0,2022-11-01,1015.0,2022-10-02,2.5,sold
1259,milk,2022-09-21,1.0,2022-11-01,1014.0,2022-10-02,2.5,sold
1258,milk,2022-09-21,1.0,2022-11-01,1013.0,2022-10-02,2.5,sold
1257,milk,2022-09-21,1.0,2022-11-01,1012.0,2022-10-02,2.5,sold
1256,milk,2022-09-21,1.0,2022-11-01,1011.0,2022-10-02,2.5,sold
1255,milk,2022-09-21,1.0,2022-11-01,1010.0,2022-10-02,2.5,sold
1254,milk,2022-09-21,1.0,2022-11-01,1009.0,2022-10-02,2.5,sold
1253,milk,2022-09-21,1.0,2022-11-01,1008.0,2022-10-02,2.5,sold
1264,milk,2022-09-21,1.0,2022-11-01,1019.0,2022-10-02,2.5,sold
1219,apple,2022-09-22,0.12,2023-01-01,1336.0,2022-10-10,0.5,sold
1218,apple,2022-09-22,0.12,2023-01-01,1335.0,2022-10-10,0.5,sold
1217,apple,2022-09-22,0.12,2023-01-01,1334.0,2022-10-10,0.5,sold
1188,apple,2022-09-22,0.12,2023-01-01,1220.0,2022-10-07,0.5,sold
1187,apple,2022-09-22,0.12,2023-01-01,1219.0,2022-10-07,0.5,sold
1186,apple,2022-09-22,0.12,2023-01-01,1218.0,2022-10-07,0.5,sold
1185,apple,2022-09-22,0.12,2023-01-01,1217.0,2022-10-07,0.5,sold
1184,apple,2022-09-22,0.12,2023-01-01,1216.0,2022-10-07,0.5,sold
1183,apple,2022-09-22,0.12,2023-01-01,1215.0,2022-10-07,0.5,sold
1182,apple,2022-09-22,0.12,2023-01-01,1214.0,2022-10-07,0.5,sold
1181,apple,2022-09-22,0.12,2023-01-01,1213.0,2022-10-07,0.5,sold
1180,apple,2022-09-22,0.12,2023-01-01,1212.0,2022-10-07,0.5,sold
1179,apple,2022-09-22,0.12,2023-01-01,1211.0,2022-10-07,0.5,sold
1178,apple,2022-09-22,0.12,2023-01-01,1210.0,2022-10-07,0.5,sold
1189,apple,2022-09-22,0.12,2023-01-01,1221.0,2022-10-07,0.5,sold
1177,apple,2022-09-22,0.12,2023-01-01,1209.0,2022-10-07,0.5,sold
1175,apple,2022-09-22,0.12,2023-01-01,1187.0,2022-10-06,0.5,sold
1174,apple,2022-09-22,0.12,2023-01-01,1186.0,2022-10-06,0.5,sold
1173,apple,2022-09-22,0.12,2023-01-01,1185.0,2022-10-06,0.5,sold
1172,apple,2022-09-22,0.12,2023-01-01,1184.0,2022-10-06,0.5,sold
1171,apple,2022-09-22,0.12,2023-01-01,1183.0,2022-10-06,0.5,sold
1170,apple,2022-09-22,0.12,2023-01-01,1182.0,2022-10-06,0.5,sold
1169,apple,2022-09-22,0.12,2023-01-01,1181.0,2022-10-06,0.5,sold
1168,apple,2022-09-22,0.12,2023-01-01,1180.0,2022-10-06,0.5,sold
1167,apple,2022-09-22,0.12,2023-01-01,1179.0,2022-10-06,0.5,sold
1166,apple,2022-09-22,0.12,2023-01-01,1168.0,2022-10-05,0.5,sold
1165,apple,2022-09-22,0.12,2023-01-01,1167.0,2022-10-05,0.5,sold
1176,apple,2022-09-22,0.12,2023-01-01,1188.0,2022-10-06,0.5,sold
1083,apple,2022-09-19,0.12,2022-11-11,475.0,2022-09-21,0.5,sold
1190,apple,2022-09-22,0.12,2023-01-01,1222.0,2022-10-07,0.5,sold
1192,apple,2022-09-22,0.12,2023-01-01,1224.0,2022-10-07,0.5,sold
1216,apple,2022-09-22,0.12,2023-01-01,1293.0,2022-10-09,0.5,sold
1215,apple,2022-09-22,0.12,2023-01-01,1292.0,2022-10-09,0.5,sold
1214,apple,2022-09-22,0.12,2023-01-01,1291.0,2022-10-09,0.5,sold
1213,apple,2022-09-22,0.12,2023-01-01,1290.0,2022-10-09,0.5,sold
1212,apple,2022-09-22,0.12,2023-01-01,1289.0,2022-10-09,0.5,sold
1211,apple,2022-09-22,0.12,2023-01-01,1288.0,2022-10-09,0.5,sold
1210,apple,2022-09-22,0.12,2023-01-01,1287.0,2022-10-09,0.5,sold
1209,apple,2022-09-22,0.12,2023-01-01,1286.0,2022-10-09,0.5,sold
1208,apple,2022-09-22,0.12,2023-01-01,1285.0,2022-10-09,0.5,sold
1207,apple,2022-09-22,0.12,2023-01-01,1284.0,2022-10-09,0.5,sold
1206,apple,2022-09-22,0.12,2023-01-01,1273.0,2022-10-07,0.5,sold
1191,apple,2022-09-22,0.12,2023-01-01,1223.0,2022-10-07,0.5,sold
1205,apple,2022-09-22,0.12,2023-01-01,1272.0,2022-10-07,0.5,sold
1203,apple,2022-09-22,0.12,2023-01-01,1270.0,2022-10-07,0.5,sold
1202,apple,2022-09-22,0.12,2023-01-01,1269.0,2022-10-07,0.5,sold
1201,apple,2022-09-22,0.12,2023-01-01,1268.0,2022-10-07,0.5,sold
1200,apple,2022-09-22,0.12,2023-01-01,1267.0,2022-10-07,0.5,sold
1199,apple,2022-09-22,0.12,2023-01-01,1266.0,2022-10-07,0.5,sold
1198,apple,2022-09-22,0.12,2023-01-01,1265.0,2022-10-07,0.5,sold
1197,apple,2022-09-22,0.12,2023-01-01,1264.0,2022-10-07,0.5,sold
1196,apple,2022-09-22,0.12,2023-01-01,1228.0,2022-10-07,0.5,sold
1195,apple,2022-09-22,0.12,2023-01-01,1227.0,2022-10-07,0.5,sold
1194,apple,2022-09-22,0.12,2023-01-01,1226.0,2022-10-07,0.5,sold
1193,apple,2022-09-22,0.12,2023-01-01,1225.0,2022-10-07,0.5,sold
1204,apple,2022-09-22,0.12,2023-01-01,1271.0,2022-10-07,0.5,sold
1370,tomato,2022-09-18,1.2,2022-11-30,1409.0,2022-10-11,0.5,sold
1082,apple,2022-09-19,0.12,2022-11-11,678.0,2022-09-20,0.5,sold
1081,apple,2022-09-19,0.12,2022-11-11,677.0,2022-09-20,0.5,sold
964,potato,2022-09-16,0.1,2023-12-01,416.0,2022-09-19,0.2,sold
963,potato,2022-09-16,0.1,2023-12-01,415.0,2022-09-19,0.2,sold
962,potato,2022-09-16,0.1,2023-12-01,414.0,2022-09-19,0.2,sold
961,potato,2022-09-16,0.1,2023-12-01,413.0,2022-09-19,0.9,sold
960,potato,2022-09-16,0.1,2023-12-01,412.0,2022-09-19,0.9,sold
959,potato,2022-09-16,0.1,2023-12-01,411.0,2022-09-19,0.9,sold
958,potato,2022-09-16,0.1,2023-12-01,410.0,2022-09-19,0.9,sold
957,potato,2022-09-16,0.1,2023-12-01,409.0,2022-09-19,0.9,sold
956,potato,2022-09-16,0.1,2023-12-01,408.0,2022-09-19,0.9,sold
955,potato,2022-09-16,0.1,2023-12-01,407.0,2022-09-19,0.9,sold
954,potato,2022-09-16,0.1,2023-12-01,406.0,2022-09-19,0.9,sold
953,potato,2022-09-16,0.1,2023-12-01,405.0,2022-09-19,0.9,sold
952,potato,2022-09-16,0.1,2023-12-01,404.0,2022-09-19,0.9,sold
951,potato,2022-09-16,0.1,2023-12-01,403.0,2022-09-19,0.2,sold
950,potato,2022-09-16,0.1,2023-12-01,402.0,2022-09-19,0.2,sold
949,potato,2022-09-16,0.1,2023-12-01,401.0,2022-09-19,0.2,sold
948,potato,2022-09-16,0.1,2023-12-01,400.0,2022-09-19,0.2,sold
947,potato,2022-09-16,0.1,2023-12-01,399.0,2022-09-19,0.2,sold
946,potato,2022-09-16,0.1,2023-12-01,398.0,2022-09-19,0.2,sold
945,potato,2022-09-16,0.1,2023-12-01,397.0,2022-09-19,0.2,sold
944,potato,2022-09-16,0.1,2023-12-01,396.0,2022-09-19,0.2,sold
943,potato,2022-09-16,0.1,2023-12-01,395.0,2022-09-19,0.2,sold
942,potato,2022-09-16,0.1,2023-12-01,394.0,2022-09-19,0.2,sold
965,potato,2022-09-16,0.1,2023-12-01,417.0,2022-09-19,0.2,sold
966,potato,2022-09-16,0.1,2023-12-01,418.0,2022-09-19,0.2,sold
967,potato,2022-09-16,0.1,2023-12-01,419.0,2022-09-19,0.2,sold
968,potato,2022-09-16,0.1,2023-12-01,420.0,2022-09-19,0.2,sold
993,milk,2022-09-19,0.9,2022-09-30,809.0,2022-09-22,2.0,sold
992,milk,2022-09-19,0.9,2022-09-30,808.0,2022-09-22,2.0,sold
991,milk,2022-09-19,0.9,2022-09-30,807.0,2022-09-22,2.0,sold
990,milk,2022-09-19,0.9,2022-09-30,806.0,2022-09-22,2.0,sold
989,milk,2022-09-19,0.9,2022-09-30,805.0,2022-09-22,2.0,sold
988,milk,2022-09-19,0.9,2022-09-30,764.0,2022-09-21,2.0,sold
987,milk,2022-09-19,0.9,2022-09-30,763.0,2022-09-21,2.0,sold
986,milk,2022-09-19,0.9,2022-09-30,762.0,2022-09-21,2.0,sold
985,milk,2022-09-19,0.9,2022-09-30,761.0,2022-09-21,2.0,sold
984,milk,2022-09-19,0.9,2022-09-30,760.0,2022-09-21,2.0,sold
983,milk,2022-09-19,0.9,2022-09-30,759.0,2022-09-21,2.0,sold
941,potato,2022-09-16,0.1,2023-12-01,393.0,2022-09-19,0.2,sold
982,milk,2022-09-19,0.9,2022-09-30,758.0,2022-09-21,2.0,sold
980,potato,2022-09-16,0.1,2023-12-01,432.0,2022-09-19,0.2,sold
979,potato,2022-09-16,0.1,2023-12-01,431.0,2022-09-19,0.2,sold
978,potato,2022-09-16,0.1,2023-12-01,430.0,2022-09-19,0.2,sold
977,potato,2022-09-16,0.1,2023-12-01,429.0,2022-09-19,0.2,sold
976,potato,2022-09-16,0.1,2023-12-01,428.0,2022-09-19,0.2,sold
974,potato,2022-09-16,0.1,2023-12-01,426.0,2022-09-19,0.2,sold
973,potato,2022-09-16,0.1,2023-12-01,425.0,2022-09-19,0.2,sold
972,potato,2022-09-16,0.1,2023-12-01,424.0,2022-09-19,0.2,sold
971,potato,2022-09-16,0.1,2023-12-01,423.0,2022-09-19,0.2,sold
970,potato,2022-09-16,0.1,2023-12-01,422.0,2022-09-19,0.2,sold
969,potato,2022-09-16,0.1,2023-12-01,421.0,2022-09-19,0.2,sold
981,potato,2022-09-16,0.1,2023-12-01,433.0,2022-09-19,0.2,sold
994,milk,2022-09-19,0.9,2022-09-30,810.0,2022-09-22,2.0,sold
940,potato,2022-09-16,0.1,2023-12-01,392.0,2022-09-19,0.2,sold
938,potato,2022-09-16,0.1,2023-12-01,390.0,2022-09-19,0.2,sold
909,potato,2022-09-16,0.1,2023-12-01,361.0,2022-09-18,0.2,sold
908,potato,2022-09-16,0.1,2023-12-01,360.0,2022-09-18,0.2,sold
907,potato,2022-09-16,0.1,2023-12-01,359.0,2022-09-18,0.2,sold
906,potato,2022-09-16,0.1,2023-12-01,358.0,2022-09-18,0.2,sold
905,potato,2022-09-16,0.1,2023-12-01,357.0,2022-09-18,0.2,sold
904,potato,2022-09-16,0.1,2023-12-01,356.0,2022-09-18,0.2,sold
903,potato,2022-09-16,0.1,2023-12-01,355.0,2022-09-18,0.2,sold
902,potato,2022-09-16,0.1,2023-12-01,354.0,2022-09-18,0.2,sold
901,potato,2022-09-16,0.1,2023-12-01,353.0,2022-09-17,0.2,sold
900,potato,2022-09-16,0.1,2023-12-01,352.0,2022-09-17,0.2,sold
899,potato,2022-09-16,0.1,2023-12-01,351.0,2022-09-17,0.2,sold
898,potato,2022-09-16,0.1,2023-12-01,350.0,2022-09-17,0.2,sold
897,potato,2022-09-16,0.1,2023-12-01,349.0,2022-09-17,0.2,sold
896,potato,2022-09-16,0.1,2023-12-01,348.0,2022-09-17,0.2,sold
895,potato,2022-09-16,0.1,2023-12-01,347.0,2022-09-17,0.2,sold
894,potato,2022-09-16,0.1,2023-12-01,346.0,2022-09-17,0.2,sold
893,potato,2022-09-16,0.1,2023-12-01,345.0,2022-09-17,0.2,sold
892,potato,2022-09-16,0.1,2023-12-01,344.0,2022-09-17,0.2,sold
891,potato,2022-09-16,0.1,2023-12-01,343.0,2022-09-16,0.2,sold
890,potato,2022-09-16,0.1,2023-12-01,342.0,2022-09-16,0.2,sold
889,potato,2022-09-16,0.1,2023-12-01,341.0,2022-09-16,0.2,sold
888,potato,2022-09-16,0.1,2023-12-01,340.0,2022-09-16,0.2,sold
887,potato,2022-09-16,0.1,2023-12-01,339.0,2022-09-16,0.2,sold
910,potato,2022-09-16,0.1,2023-12-01,362.0,2022-09-18,0.2,sold
911,potato,2022-09-16,0.1,2023-12-01,363.0,2022-09-18,0.2,sold
912,potato,2022-09-16,0.1,2023-12-01,364.0,2022-09-19,0.2,sold
913,potato,2022-09-16,0.1,2023-12-01,365.0,2022-09-19,0.2,sold
937,potato,2022-09-16,0.1,2023-12-01,389.0,2022-09-19,0.2,sold
936,potato,2022-09-16,0.1,2023-12-01,388.0,2022-09-19,0.2,sold
935,potato,2022-09-16,0.1,2023-12-01,387.0,2022-09-19,0.2,sold
934,potato,2022-09-16,0.1,2023-12-01,386.0,2022-09-19,0.2,sold
933,potato,2022-09-16,0.1,2023-12-01,385.0,2022-09-19,0.2,sold
932,potato,2022-09-16,0.1,2023-12-01,384.0,2022-09-19,0.2,sold
931,potato,2022-09-16,0.1,2023-12-01,383.0,2022-09-19,0.2,sold
930,potato,2022-09-16,0.1,2023-12-01,382.0,2022-09-19,0.2,sold
929,potato,2022-09-16,0.1,2023-12-01,381.0,2022-09-19,0.2,sold
928,potato,2022-09-16,0.1,2023-12-01,380.0,2022-09-19,0.2,sold
927,potato,2022-09-16,0.1,2023-12-01,379.0,2022-09-19,0.2,sold
939,potato,2022-09-16,0.1,2023-12-01,391.0,2022-09-19,0.2,sold
926,potato,2022-09-16,0.1,2023-12-01,378.0,2022-09-19,0.2,sold
924,potato,2022-09-16,0.1,2023-12-01,376.0,2022-09-19,0.2,sold
923,potato,2022-09-16,0.1,2023-12-01,375.0,2022-09-19,0.2,sold
922,potato,2022-09-16,0.1,2023-12-01,374.0,2022-09-19,0.2,sold
921,potato,2022-09-16,0.1,2023-12-01,373.0,2022-09-19,0.2,sold
920,potato,2022-09-16,0.1,2023-12-01,372.0,2022-09-19,0.2,sold
919,potato,2022-09-16,0.1,2023-12-01,371.0,2022-09-19,0.2,sold
918,potato,2022-09-16,0.1,2023-12-01,370.0,2022-09-19,0.2,sold
917,potato,2022-09-16,0.1,2023-12-01,369.0,2022-09-19,0.2,sold
916,potato,2022-09-16,0.1,2023-12-01,368.0,2022-09-19,0.2,sold
915,potato,2022-09-16,0.1,2023-12-01,367.0,2022-09-19,0.2,sold
914,potato,2022-09-16,0.1,2023-12-01,366.0,2022-09-19,0.2,sold
925,potato,2022-09-16,0.1,2023-12-01,377.0,2022-09-19,0.2,sold
995,milk,2022-09-19,0.9,2022-09-30,811.0,2022-09-22,2.0,sold
996,milk,2022-09-19,0.9,2022-09-30,932.0,2022-09-28,2.5,sold
