bought_id,product_name,buy_date,buy_price,expiration_date,sold_id,sell_date,sell_price,status
625,milk,2022-09-16,0.9,2022-09-18,,,0.0,expired
631,milk,2022-09-16,0.9,2022-09-18,,,0.0,expired
627,milk,2022-09-16,0.9,2022-09-18,,,0.0,expired
652,milk,2022-09-16,0.9,2022-09-18,,,0.0,expired
653,milk,2022-09-16,0.9,2022-09-18,,,0.0,expired
654,milk,2022-09-16,0.9,2022-09-18,,,0.0,expired
655,milk,2022-09-16,0.9,2022-09-18,,,0.0,expired
656,milk,2022-09-16,0.9,2022-09-18,,,0.0,expired
657,milk,2022-09-16,0.9,2022-09-18,,,0.0,expired
658,milk,2022-09-16,0.9,2022-09-18,,,0.0,expired
659,milk,2022-09-16,0.9,2022-09-18,,,0.0,expired
660,milk,2022-09-16,0.9,2022-09-18,,,0.0,expired
651,milk,2022-09-16,0.9,2022-09-18,,,0.0,expired
661,milk,2022-09-16,0.9,2022-09-18,,,0.0,expired
663,milk,2022-09-16,0.9,2022-09-18,,,0.0,expired
664,milk,2022-09-16,0.9,2022-09-18,,,0.0,expired
665,milk,2022-09-16,0.9,2022-09-18,,,0.0,expired
666,milk,2022-09-16,0.9,2022-09-18,,,0.0,expired
667,milk,2022-09-16,0.9,2022-09-18,,,0.0,expired
668,milk,2022-09-16,0.9,2022-09-18,,,0.0,expired
669,milk,2022-09-16,0.9,2022-09-18,,,0.0,expired
670,milk,2022-09-16,0.9,2022-09-18,,,0.0,expired
671,milk,2022-09-16,0.9,2022-09-18,,,0.0,expired
662,milk,2022-09-16,0.9,2022-09-18,,,0.0,expired
626,milk,2022-09-16,0.9,2022-09-18,,,0.0,expired
650,milk,2022-09-16,0.9,2022-09-18,,,0.0,expired
648,milk,2022-09-16,0.9,2022-09-18,,,0.0,expired
628,milk,2022-09-16,0.9,2022-09-18,,,0.0,expired
629,milk,2022-09-16,0.9,2022-09-18,,,0.0,expired
630,milk,2022-09-16,0.9,2022-09-18,,,0.0,expired
578,milk,2022-09-16,0.9,2022-09-18,,,0.0,expired
632,milk,2022-09-16,0.9,2022-09-18,,,0.0,expired
633,milk,2022-09-16,0.9,2022-09-18,,,0.0,expired
634,milk,2022-09-16,0.9,2022-09-18,,,0.0,expired
635,milk,2022-09-16,0.9,2022-09-18,,,0.0,expired
636,milk,2022-09-16,0.9,2022-09-18,,,0.0,expired
649,milk,2022-09-16,0.9,2022-09-18,,,0.0,expired
637,milk,2022-09-16,0.9,2022-09-18,,,0.0,expired
639,milk,2022-09-16,0.9,2022-09-18,,,0.0,expired
640,milk,2022-09-16,0.9,2022-09-18,,,0.0,expired
641,milk,2022-09-16,0.9,2022-09-18,,,0.0,expired
642,milk,2022-09-16,0.9,2022-09-18,,,0.0,expired
643,milk,2022-09-16,0.9,2022-09-18,,,0.0,expired
644,milk,2022-09-16,0.9,2022-09-18,,,0.0,expired
645,milk,2022-09-16,0.9,2022-09-18,,,0.0,expired
646,milk,2022-09-16,0.9,2022-09-18,,,0.0,expired
647,milk,2022-09-16,0.9,2022-09-18,,,0.0,expired
638,milk,2022-09-16,0.9,2022-09-18,,,0.0,expired
577,milk,2022-09-16,0.9,2022-09-18,,,0.0,expired
585,milk,2022-09-16,0.9,2022-09-18,,,0.0,expired
520,cake,2022-09-12,1.2,2022-09-18,,,0.0,expired
448,chocolate,2022-09-12,0.9,2022-09-18,,,0.0,expired
449,chocolate,2022-09-12,0.9,2022-09-18,,,0.0,expired
450,chocolate,2022-09-12,0.9,2022-09-18,,,0.0,expired
451,chocolate,2022-09-12,0.9,2022-09-18,,,0.0,expired
452,chocolate,2022-09-12,0.9,2022-09-18,,,0.0,expired
453,chocolate,2022-09-12,0.9,2022-09-18,,,0.0,expired
454,chocolate,2022-09-12,0.9,2022-09-18,,,0.0,expired
455,chocolate,2022-09-12,0.9,2022-09-18,,,0.0,expired
456,chocolate,2022-09-12,0.9,2022-09-18,,,0.0,expired
457,chocolate,2022-09-12,0.9,2022-09-18,,,0.0,expired
447,chocolate,2022-09-12,0.9,2022-09-18,,,0.0,expired
458,chocolate,2022-09-12,0.9,2022-09-18,,,0.0,expired
460,chocolate,2022-09-12,0.9,2022-09-18,,,0.0,expired
461,chocolate,2022-09-12,0.9,2022-09-18,,,0.0,expired
521,cake,2022-09-12,1.2,2022-09-18,,,0.0,expired
463,chocolate,2022-09-12,0.9,2022-09-18,,,0.0,expired
464,chocolate,2022-09-12,0.9,2022-09-18,,,0.0,expired
465,chocolate,2022-09-12,0.9,2022-09-18,,,0.0,expired
466,chocolate,2022-09-12,0.9,2022-09-18,,,0.0,expired
467,chocolate,2022-09-12,0.9,2022-09-18,,,0.0,expired
468,chocolate,2022-09-12,0.9,2022-09-18,,,0.0,expired
469,chocolate,2022-09-12,0.9,2022-09-18,,,0.0,expired
459,chocolate,2022-09-12,0.9,2022-09-18,,,0.0,expired
470,chocolate,2022-09-12,0.9,2022-09-18,,,0.0,expired
446,chocolate,2022-09-12,0.9,2022-09-18,,,0.0,expired
444,chocolate,2022-09-12,0.9,2022-09-18,,,0.0,expired
422,chocolate,2022-09-12,0.9,2022-09-18,,,0.0,expired
423,chocolate,2022-09-12,0.9,2022-09-18,,,0.0,expired
424,chocolate,2022-09-12,0.9,2022-09-18,,,0.0,expired
425,chocolate,2022-09-12,0.9,2022-09-18,,,0.0,expired
426,chocolate,2022-09-12,0.9,2022-09-18,,,0.0,expired
427,chocolate,2022-09-12,0.9,2022-09-18,,,0.0,expired
428,chocolate,2022-09-12,0.9,2022-09-18,,,0.0,expired
429,chocolate,2022-09-12,0.9,2022-09-18,,,0.0,expired
430,chocolate,2022-09-12,0.9,2022-09-18,,,0.0,expired
431,chocolate,2022-09-12,0.9,2022-09-18,,,0.0,expired
445,chocolate,2022-09-12,0.9,2022-09-18,,,0.0,expired
432,chocolate,2022-09-12,0.9,2022-09-18,,,0.0,expired
434,chocolate,2022-09-12,0.9,2022-09-18,,,0.0,expired
435,chocolate,2022-09-12,0.9,2022-09-18,,,0.0,expired
436,chocolate,2022-09-12,0.9,2022-09-18,,,0.0,expired
437,chocolate,2022-09-12,0.9,2022-09-18,,,0.0,expired
438,chocolate,2022-09-12,0.9,2022-09-18,,,0.0,expired
439,chocolate,2022-09-12,0.9,2022-09-18,,,0.0,expired
440,chocolate,2022-09-12,0.9,2022-09-18,,,0.0,expired
441,chocolate,2022-09-12,0.9,2022-09-18,,,0.0,expired
442,chocolate,2022-09-12,0.9,2022-09-18,,,0.0,expired
443,chocolate,2022-09-12,0.9,2022-09-18,,,0.0,expired
433,chocolate,2022-09-12,0.9,2022-09-18,,,0.0,expired
471,chocolate,2022-09-12,0.9,2022-09-18,,,0.0,expired
462,chocolate,2022-09-12,0.9,2022-09-18,,,0.0,expired
473,cake,2022-09-12,1.2,2022-09-18,,,0.0,expired
499,cake,2022-09-12,1.2,2022-09-18,,,0.0,expired
500,cake,2022-09-12,1.2,2022-09-18,,,0.0,expired
501,cake,2022-09-12,1.2,2022-09-18,,,0.0,expired
502,cake,2022-09-12,1.2,2022-09-18,,,0.0,expired
503,cake,2022-09-12,1.2,2022-09-18,,,0.0,expired
504,cake,2022-09-12,1.2,2022-09-18,,,0.0,expired
505,cake,2022-09-12,1.2,2022-09-18,,,0.0,expired
472,cake,2022-09-12,1.2,2022-09-18,,,0.0,expired
507,cake,2022-09-12,1.2,2022-09-18,,,0.0,expired
508,cake,2022-09-12,1.2,2022-09-18,,,0.0,expired
509,cake,2022-09-12,1.2,2022-09-18,,,0.0,expired
510,cake,2022-09-12,1.2,2022-09-18,,,0.0,expired
511,cake,2022-09-12,1.2,2022-09-18,,,0.0,expired
512,cake,2022-09-12,1.2,2022-09-18,,,0.0,expired
513,cake,2022-09-12,1.2,2022-09-18,,,0.0,expired
514,cake,2022-09-12,1.2,2022-09-18,,,0.0,expired
515,cake,2022-09-12,1.2,2022-09-18,,,0.0,expired
516,cake,2022-09-12,1.2,2022-09-18,,,0.0,expired
517,cake,2022-09-12,1.2,2022-09-18,,,0.0,expired
518,cake,2022-09-12,1.2,2022-09-18,,,0.0,expired
519,cake,2022-09-12,1.2,2022-09-18,,,0.0,expired
498,cake,2022-09-12,1.2,2022-09-18,,,0.0,expired
497,cake,2022-09-12,1.2,2022-09-18,,,0.0,expired
506,cake,2022-09-12,1.2,2022-09-18,,,0.0,expired
495,cake,2022-09-12,1.2,2022-09-18,,,0.0,expired
479,cake,2022-09-12,1.2,2022-09-18,,,0.0,expired
478,cake,2022-09-12,1.2,2022-09-18,,,0.0,expired
477,cake,2022-09-12,1.2,2022-09-18,,,0.0,expired
476,cake,2022-09-12,1.2,2022-09-18,,,0.0,expired
475,cake,2022-09-12,1.2,2022-09-18,,,0.0,expired
496,cake,2022-09-12,1.2,2022-09-18,,,0.0,expired
474,cake,2022-09-12,1.2,2022-09-18,,,0.0,expired
480,cake,2022-09-12,1.2,2022-09-18,,,0.0,expired
481,cake,2022-09-12,1.2,2022-09-18,,,0.0,expired
483,cake,2022-09-12,1.2,2022-09-18,,,0.0,expired
484,cake,2022-09-12,1.2,2022-09-18,,,0.0,expired
482,cake,2022-09-12,1.2,2022-09-18,,,0.0,expired
486,cake,2022-09-12,1.2,2022-09-18,,,0.0,expired
487,cake,2022-09-12,1.2,2022-09-18,,,0.0,expired
488,cake,2022-09-12,1.2,2022-09-18,,,0.0,expired
489,cake,2022-09-12,1.2,2022-09-18,,,0.0,expired
490,cake,2022-09-12,1.2,2022-09-18,,,0.0,expired
491,cake,2022-09-12,1.2,2022-09-18,,,0.0,expired
492,cake,2022-09-12,1.2,2022-09-18,,,0.0,expired
493,cake,2022-09-12,1.2,2022-09-18,,,0.0,expired
494,cake,2022-09-12,1.2,2022-09-18,,,0.0,expired
485,cake,2022-09-12,1.2,2022-09-18,,,0.0,expired
1395,tomato,2022-09-18,1.2,2022-11-30,,,,in inventory
1414,tomato,2022-09-18,1.2,2022-11-30,,,,in inventory
1413,tomato,2022-09-18,1.2,2022-11-30,,,,in inventory
1412,tomato,2022-09-18,1.2,2022-11-30,,,,in inventory
1396,tomato,2022-09-18,1.2,2022-11-30,,,,in inventory
1397,tomato,2022-09-18,1.2,2022-11-30,,,,in inventory
1406,tomato,2022-09-18,1.2,2022-11-30,,,,in inventory
1399,tomato,2022-09-18,1.2,2022-11-30,,,,in inventory
1400,tomato,2022-09-18,1.2,2022-11-30,,,,in inventory
1401,tomato,2022-09-18,1.2,2022-11-30,,,,in inventory
1402,tomato,2022-09-18,1.2,2022-11-30,,,,in inventory
1403,tomato,2022-09-18,1.2,2022-11-30,,,,in inventory
1404,tomato,2022-09-18,1.2,2022-11-30,,,,in inventory
1405,tomato,2022-09-18,1.2,2022-11-30,,,,in inventory
1407,tomato,2022-09-18,1.2,2022-11-30,,,,in inventory
1408,tomato,2022-09-18,1.2,2022-11-30,,,,in inventory
1409,tomato,2022-09-18,1.2,2022-11-30,,,,in inventory
1410,tomato,2022-09-18,1.2,2022-11-30,,,,in inventory
1411,tomato,2022-09-18,1.2,2022-11-30,,,,in inventory
1398,tomato,2022-09-18,1.2,2022-11-30,,,,in inventory
1394,tomato,2022-09-18,1.2,2022-11-30,,,,in inventory
247,cookie,2022-09-01,0.5,2022-10-01,,,,in inventory
1392,tomato,2022-09-18,1.2,2022-11-30,,,,in inventory
248,cookie,2022-09-01,0.5,2022-10-01,,,,in inventory
249,cookie,2022-09-01,0.5,2022-10-01,,,,in inventory
250,cookie,2022-09-01,0.5,2022-10-01,,,,in inventory
1415,tomato,2022-09-18,1.2,2022-11-30,,,,in inventory
868,bubblegum,2022-09-16,0.1,2023-12-01,,,,in inventory
869,bubblegum,2022-09-16,0.1,2023-12-01,,,,in inventory
870,bubblegum,2022-09-16,0.1,2023-12-01,,,,in inventory
871,bubblegum,2022-09-16,0.1,2023-12-01,,,,in inventory
872,bubblegum,2022-09-16,0.1,2023-12-01,,,,in inventory
873,bubblegum,2022-09-16,0.1,2023-12-01,,,,in inventory
874,bubblegum,2022-09-16,0.1,2023-12-01,,,,in inventory
875,bubblegum,2022-09-16,0.1,2023-12-01,,,,in inventory
876,bubblegum,2022-09-16,0.1,2023-12-01,,,,in inventory
877,bubblegum,2022-09-16,0.1,2023-12-01,,,,in inventory
878,bubblegum,2022-09-16,0.1,2023-12-01,,,,in inventory
879,bubblegum,2022-09-16,0.1,2023-12-01,,,,in inventory
880,bubblegum,2022-09-16,0.1,2023-12-01,,,,in inventory
881,bubblegum,2022-09-16,0.1,2023-12-01,,,,in inventory
1391,tomato,2022-09-18,1.2,2022-11-30,,,,in inventory
1393,tomato,2022-09-18,1.2,2022-11-30,,,,in inventory
1416,tomato,2022-09-18,1.2,2022-11-30,,,,in inventory
total,,,226.1,,,,2.0,
