bought_id,product_name,buy_date,buy_price,expiration_date,sold_id,sell_date,sell_price,status
1612,cheese,2022-09-23,7.0,2023-09-23,1097.0,2022-10-04,10.0,sold
1857,beer,2022-10-03,0.75,2022-12-31,1108.0,2022-10-04,5.5,sold
1461,apple,2022-09-21,0.2,2022-12-12,1118.0,2022-10-04,0.5,sold
1613,cheese,2022-09-23,7.0,2023-09-23,1098.0,2022-10-04,10.0,sold
1605,cheese,2022-09-23,7.0,2023-09-23,1090.0,2022-10-04,10.0,sold
1606,cheese,2022-09-23,7.0,2023-09-23,1091.0,2022-10-04,10.0,sold
1604,cheese,2022-09-23,7.0,2023-09-23,1089.0,2022-10-04,10.0,sold
1608,cheese,2022-09-23,7.0,2023-09-23,1093.0,2022-10-04,10.0,sold
1609,cheese,2022-09-23,7.0,2023-09-23,1094.0,2022-10-04,10.0,sold
1610,cheese,2022-09-23,7.0,2023-09-23,1095.0,2022-10-04,10.0,sold
1611,cheese,2022-09-23,7.0,2023-09-23,1096.0,2022-10-04,10.0,sold
1607,cheese,2022-09-23,7.0,2023-09-23,1092.0,2022-10-04,10.0,sold
1743,coffee,2022-09-23,0.89,2023-10-23,1136.0,2022-10-04,1.5,sold
1756,coffee,2022-09-23,0.89,2023-10-23,,,,in inventory
1757,coffee,2022-09-23,0.89,2023-10-23,,,,in inventory
1758,coffee,2022-09-23,0.89,2023-10-23,,,,in inventory
1759,coffee,2022-09-23,0.89,2023-10-23,,,,in inventory
1760,coffee,2022-09-23,0.89,2023-10-23,,,,in inventory
868,bubblegum,2022-09-16,0.1,2023-12-01,,,,in inventory
1686,egg,2022-09-23,0.05,2022-10-23,,,,in inventory
1685,egg,2022-09-23,0.05,2022-10-23,,,,in inventory
1684,egg,2022-09-23,0.05,2022-10-23,,,,in inventory
1683,egg,2022-09-23,0.05,2022-10-23,,,,in inventory
1682,egg,2022-09-23,0.05,2022-10-23,,,,in inventory
1681,egg,2022-09-23,0.05,2022-10-23,,,,in inventory
1761,coffee,2022-09-23,0.89,2023-10-23,,,,in inventory
1762,coffee,2022-09-23,0.89,2023-10-23,,,,in inventory
1772,coffee,2022-09-23,0.89,2023-10-23,,,,in inventory
1764,coffee,2022-09-23,0.89,2023-10-23,,,,in inventory
1903,beer,2022-10-03,0.75,2022-12-31,,,,in inventory
1904,beer,2022-10-03,0.75,2022-12-31,,,,in inventory
1905,beer,2022-10-03,0.75,2022-12-31,,,,in inventory
1906,beer,2022-10-03,0.75,2022-12-31,,,,in inventory
1907,beer,2022-10-03,0.75,2022-12-31,,,,in inventory
1908,beer,2022-10-03,0.75,2022-12-31,,,,in inventory
1909,beer,2022-10-03,0.75,2022-12-31,,,,in inventory
1910,beer,2022-10-03,0.75,2022-12-31,,,,in inventory
1911,beer,2022-10-03,0.75,2022-12-31,,,,in inventory
1912,beer,2022-10-03,0.75,2022-12-31,,,,in inventory
1913,beer,2022-10-03,0.75,2022-12-31,,,,in inventory
1914,beer,2022-10-03,0.75,2022-12-31,,,,in inventory
1915,beer,2022-10-03,0.75,2022-12-31,,,,in inventory
1916,beer,2022-10-03,0.75,2022-12-31,,,,in inventory
1917,beer,2022-10-03,0.75,2022-12-31,,,,in inventory
1918,beer,2022-10-03,0.75,2022-12-31,,,,in inventory
1919,beer,2022-10-03,0.75,2022-12-31,,,,in inventory
1920,beer,2022-10-03,0.75,2022-12-31,,,,in inventory
1921,beer,2022-10-03,0.75,2022-12-31,,,,in inventory
1922,beer,2022-10-03,0.75,2022-12-31,,,,in inventory
1923,beer,2022-10-03,0.75,2022-12-31,,,,in inventory
1924,beer,2022-10-03,0.75,2022-12-31,,,,in inventory
1925,beer,2022-10-03,0.75,2022-12-31,,,,in inventory
1902,beer,2022-10-03,0.75,2022-12-31,,,,in inventory
1901,beer,2022-10-03,0.75,2022-12-31,,,,in inventory
1900,beer,2022-10-03,0.75,2022-12-31,,,,in inventory
1899,beer,2022-10-03,0.75,2022-12-31,,,,in inventory
1765,coffee,2022-09-23,0.89,2023-10-23,,,,in inventory
1766,coffee,2022-09-23,0.89,2023-10-23,,,,in inventory
1767,coffee,2022-09-23,0.89,2023-10-23,,,,in inventory
1768,coffee,2022-09-23,0.89,2023-10-23,,,,in inventory
1769,coffee,2022-09-23,0.89,2023-10-23,,,,in inventory
1770,coffee,2022-09-23,0.89,2023-10-23,,,,in inventory
1771,coffee,2022-09-23,0.89,2023-10-23,,,,in inventory
1680,egg,2022-09-23,0.05,2022-10-23,,,,in inventory
1773,coffee,2022-09-23,0.89,2023-10-23,,,,in inventory
1774,coffee,2022-09-23,0.89,2023-10-23,,,,in inventory
1775,coffee,2022-09-23,0.89,2023-10-23,,,,in inventory
1763,coffee,2022-09-23,0.89,2023-10-23,,,,in inventory
1776,coffee,2022-09-23,0.89,2023-10-23,,,,in inventory
1778,coffee,2022-09-23,0.89,2023-10-23,,,,in inventory
1779,coffee,2022-09-23,0.89,2023-10-23,,,,in inventory
1780,coffee,2022-09-23,0.89,2023-10-23,,,,in inventory
1781,coffee,2022-09-23,0.89,2023-10-23,,,,in inventory
1782,coffee,2022-09-23,0.89,2023-10-23,,,,in inventory
1783,coffee,2022-09-23,0.89,2023-10-23,,,,in inventory
1784,coffee,2022-09-23,0.89,2023-10-23,,,,in inventory
1785,coffee,2022-09-23,0.89,2023-10-23,,,,in inventory
1786,coffee,2022-09-23,0.89,2023-10-23,,,,in inventory
1837,cookie,2022-10-03,0.25,2022-12-13,,,,in inventory
1898,beer,2022-10-03,0.75,2022-12-31,,,,in inventory
1777,coffee,2022-09-23,0.89,2023-10-23,,,,in inventory
1679,egg,2022-09-23,0.05,2022-10-23,,,,in inventory
1669,egg,2022-09-23,0.05,2022-10-23,,,,in inventory
1677,egg,2022-09-23,0.05,2022-10-23,,,,in inventory
1282,milk,2022-09-21,1.0,2022-11-01,,,,in inventory
1283,milk,2022-09-21,1.0,2022-11-01,,,,in inventory
1284,milk,2022-09-21,1.0,2022-11-01,,,,in inventory
1285,milk,2022-09-21,1.0,2022-11-01,,,,in inventory
1286,milk,2022-09-21,1.0,2022-11-01,,,,in inventory
1287,milk,2022-09-21,1.0,2022-11-01,,,,in inventory
1288,milk,2022-09-21,1.0,2022-11-01,,,,in inventory
1289,milk,2022-09-21,1.0,2022-11-01,,,,in inventory
1290,milk,2022-09-21,1.0,2022-11-01,,,,in inventory
1291,milk,2022-09-21,1.0,2022-11-01,,,,in inventory
1292,milk,2022-09-21,1.0,2022-11-01,,,,in inventory
1293,milk,2022-09-21,1.0,2022-11-01,,,,in inventory
1294,milk,2022-09-21,1.0,2022-11-01,,,,in inventory
1295,milk,2022-09-21,1.0,2022-11-01,,,,in inventory
1296,milk,2022-09-21,1.0,2022-11-01,,,,in inventory
1297,milk,2022-09-21,1.0,2022-11-01,,,,in inventory
1298,milk,2022-09-21,1.0,2022-11-01,,,,in inventory
1299,milk,2022-09-21,1.0,2022-11-01,,,,in inventory
1300,milk,2022-09-21,1.0,2022-11-01,,,,in inventory
1301,milk,2022-09-21,1.0,2022-11-01,,,,in inventory
1302,milk,2022-09-21,1.0,2022-11-01,,,,in inventory
1303,milk,2022-09-21,1.0,2022-11-01,,,,in inventory
1304,milk,2022-09-21,1.0,2022-11-01,,,,in inventory
1281,milk,2022-09-21,1.0,2022-11-01,,,,in inventory
1280,milk,2022-09-21,1.0,2022-11-01,,,,in inventory
1279,milk,2022-09-21,1.0,2022-11-01,,,,in inventory
1278,milk,2022-09-21,1.0,2022-11-01,,,,in inventory
869,bubblegum,2022-09-16,0.1,2023-12-01,,,,in inventory
870,bubblegum,2022-09-16,0.1,2023-12-01,,,,in inventory
871,bubblegum,2022-09-16,0.1,2023-12-01,,,,in inventory
872,bubblegum,2022-09-16,0.1,2023-12-01,,,,in inventory
873,bubblegum,2022-09-16,0.1,2023-12-01,,,,in inventory
874,bubblegum,2022-09-16,0.1,2023-12-01,,,,in inventory
875,bubblegum,2022-09-16,0.1,2023-12-01,,,,in inventory
876,bubblegum,2022-09-16,0.1,2023-12-01,,,,in inventory
877,bubblegum,2022-09-16,0.1,2023-12-01,,,,in inventory
878,bubblegum,2022-09-16,0.1,2023-12-01,,,,in inventory
879,bubblegum,2022-09-16,0.1,2023-12-01,,,,in inventory
1305,milk,2022-09-21,1.0,2022-11-01,,,,in inventory
880,bubblegum,2022-09-16,0.1,2023-12-01,,,,in inventory
1237,apple,2022-09-22,0.12,2023-01-01,,,,in inventory
1238,apple,2022-09-22,0.12,2023-01-01,,,,in inventory
1239,apple,2022-09-22,0.12,2023-01-01,,,,in inventory
1240,apple,2022-09-22,0.12,2023-01-01,,,,in inventory
1241,apple,2022-09-22,0.12,2023-01-01,,,,in inventory
1272,milk,2022-09-21,1.0,2022-11-01,,,,in inventory
1273,milk,2022-09-21,1.0,2022-11-01,,,,in inventory
1274,milk,2022-09-21,1.0,2022-11-01,,,,in inventory
1275,milk,2022-09-21,1.0,2022-11-01,,,,in inventory
1276,milk,2022-09-21,1.0,2022-11-01,,,,in inventory
1277,milk,2022-09-21,1.0,2022-11-01,,,,in inventory
881,bubblegum,2022-09-16,0.1,2023-12-01,,,,in inventory
1678,egg,2022-09-23,0.05,2022-10-23,,,,in inventory
1306,milk,2022-09-21,1.0,2022-11-01,,,,in inventory
1308,milk,2022-09-21,1.0,2022-11-01,,,,in inventory
1411,tomato,2022-09-18,1.2,2022-11-30,,,,in inventory
1412,tomato,2022-09-18,1.2,2022-11-30,,,,in inventory
1413,tomato,2022-09-18,1.2,2022-11-30,,,,in inventory
1414,tomato,2022-09-18,1.2,2022-11-30,,,,in inventory
1415,tomato,2022-09-18,1.2,2022-11-30,,,,in inventory
1416,tomato,2022-09-18,1.2,2022-11-30,,,,in inventory
1624,cheese,2022-09-23,7.0,2023-09-23,,,,in inventory
1625,cheese,2022-09-23,7.0,2023-09-23,,,,in inventory
1626,cheese,2022-09-23,7.0,2023-09-23,,,,in inventory
1663,egg,2022-09-23,0.05,2022-10-23,,,,in inventory
1664,egg,2022-09-23,0.05,2022-10-23,,,,in inventory
1665,egg,2022-09-23,0.05,2022-10-23,,,,in inventory
1666,egg,2022-09-23,0.05,2022-10-23,,,,in inventory
1667,egg,2022-09-23,0.05,2022-10-23,,,,in inventory
1668,egg,2022-09-23,0.05,2022-10-23,,,,in inventory
1926,beer,2022-10-03,0.75,2022-12-31,,,,in inventory
1670,egg,2022-09-23,0.05,2022-10-23,,,,in inventory
1671,egg,2022-09-23,0.05,2022-10-23,,,,in inventory
1672,egg,2022-09-23,0.05,2022-10-23,,,,in inventory
1673,egg,2022-09-23,0.05,2022-10-23,,,,in inventory
1674,egg,2022-09-23,0.05,2022-10-23,,,,in inventory
1675,egg,2022-09-23,0.05,2022-10-23,,,,in inventory
1676,egg,2022-09-23,0.05,2022-10-23,,,,in inventory
1410,tomato,2022-09-18,1.2,2022-11-30,,,,in inventory
1409,tomato,2022-09-18,1.2,2022-11-30,,,,in inventory
1408,tomato,2022-09-18,1.2,2022-11-30,,,,in inventory
1407,tomato,2022-09-18,1.2,2022-11-30,,,,in inventory
1309,milk,2022-09-21,1.0,2022-11-01,,,,in inventory
1310,milk,2022-09-21,1.0,2022-11-01,,,,in inventory
1311,milk,2022-09-21,1.0,2022-11-01,,,,in inventory
1312,milk,2022-09-21,1.0,2022-11-01,,,,in inventory
1313,milk,2022-09-21,1.0,2022-11-01,,,,in inventory
1314,milk,2022-09-21,1.0,2022-11-01,,,,in inventory
1315,milk,2022-09-21,1.0,2022-11-01,,,,in inventory
1316,milk,2022-09-21,1.0,2022-11-01,,,,in inventory
1391,tomato,2022-09-18,1.2,2022-11-30,,,,in inventory
1392,tomato,2022-09-18,1.2,2022-11-30,,,,in inventory
1393,tomato,2022-09-18,1.2,2022-11-30,,,,in inventory
1307,milk,2022-09-21,1.0,2022-11-01,,,,in inventory
1394,tomato,2022-09-18,1.2,2022-11-30,,,,in inventory
1396,tomato,2022-09-18,1.2,2022-11-30,,,,in inventory
1397,tomato,2022-09-18,1.2,2022-11-30,,,,in inventory
1398,tomato,2022-09-18,1.2,2022-11-30,,,,in inventory
1399,tomato,2022-09-18,1.2,2022-11-30,,,,in inventory
1400,tomato,2022-09-18,1.2,2022-11-30,,,,in inventory
1401,tomato,2022-09-18,1.2,2022-11-30,,,,in inventory
1402,tomato,2022-09-18,1.2,2022-11-30,,,,in inventory
1403,tomato,2022-09-18,1.2,2022-11-30,,,,in inventory
1404,tomato,2022-09-18,1.2,2022-11-30,,,,in inventory
1405,tomato,2022-09-18,1.2,2022-11-30,,,,in inventory
1406,tomato,2022-09-18,1.2,2022-11-30,,,,in inventory
1395,tomato,2022-09-18,1.2,2022-11-30,,,,in inventory
1927,beer,2022-10-03,0.75,2022-12-31,,,,in inventory
total,,,250.54,,,,280.0,
